learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-06,True,16,6,Sigmoid,0.006317943334579468,1.1016875505447388,32,1
0.01,0.0001,True,4,24,Sigmoid,0.4294525384902954,1.103583574295044,64,3
0.01,1e-07,True,20,24,Sigmoid,0.02002805471420288,1.1091196537017822,32,3
0.01,1e-07,True,12,12,Sigmoid,0.0782821774482727,1.1167141199111938,64,1
0.01,1e-05,True,12,12,Sigmoid,0.056627362966537476,1.1354213953018188,64,1
0.01,0.0001,True,12,6,Sigmoid,0.02361994981765747,1.1356093883514404,64,1
0.01,1e-05,True,4,24,Sigmoid,0.2878744304180145,1.1418648958206177,64,3
0.01,0.0001,True,8,12,Sigmoid,0.09350690245628357,1.152655839920044,64,1
0.01,1e-05,True,16,12,Sigmoid,0.010188430547714233,1.1548429727554321,32,1
0.01,1e-06,True,20,24,Sigmoid,0.045042842626571655,1.1588494777679443,32,3
0.01,1e-07,True,16,24,Sigmoid,0.007775247097015381,1.1983911991119385,32,3
0.01,1e-05,True,16,24,Sigmoid,0.0013455748558044434,1.1996283531188965,32,3
0.01,1e-07,True,4,24,Sigmoid,1.133095383644104,1.2081875801086426,512,3
0.01,1e-05,True,20,24,Sigmoid,0.08101484179496765,1.210573673248291,32,3
0.01,0.0001,True,4,12,Sigmoid,0.22910577058792114,1.2217236757278442,32,1
0.01,1e-07,True,20,6,Sigmoid,0.015496373176574707,1.2333348989486694,32,1
