optimizer,learning_rate,weight_decay,beta_1,beta_2,eps,num_epochs,batch_size,layer_depth,n_layers,activation_function,train_error,test_error,training_set_size,train_time,version,scenario
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,7.999273777008057,8.354223251342773,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.305227279663086,8.354397773742676,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.203099250793457,8.35725212097168,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.314481735229492,8.362249374389648,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.291179656982422,8.36670207977295,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.219995498657227,8.374150276184082,64,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,7.917064666748047,8.387447357177734,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.359167098999023,8.39055061340332,1024,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.134096145629883,8.397116661071777,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,6.907809257507324,8.42702579498291,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,7.476260185241699,8.448967933654785,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.186084747314453,8.456352233886719,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.115240097045898,8.458443641662598,64,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.416768074035645,8.4619779586792,1024,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.023229598999023,8.462839126586914,32,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.381484031677246,8.479156494140625,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.360215187072754,8.487348556518555,256,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.186546325683594,8.489319801330566,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.47713565826416,8.51148509979248,512,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.476272583007812,8.519445419311523,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.476297378540039,8.531034469604492,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.414311408996582,8.545778274536133,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.450909614562988,8.55925464630127,256,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.47990608215332,8.563827514648438,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.505642890930176,8.576263427734375,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.438615798950195,8.579368591308594,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.565096855163574,8.591287612915039,1024,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.35299301147461,8.601249694824219,64,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.367334365844727,8.639039993286133,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,7.8473358154296875,8.666664123535156,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,7.775686264038086,8.68586540222168,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.578653335571289,8.68848705291748,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,7.986039161682129,8.694765090942383,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.544530868530273,8.695170402526855,128,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.518458366394043,8.69979476928711,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.140867233276367,8.702245712280273,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.684904098510742,8.7052001953125,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.412291526794434,8.726516723632812,64,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.433980941772461,8.738402366638184,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.733975410461426,8.746810913085938,1024,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.712438583374023,8.752817153930664,1024,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.612043380737305,8.755938529968262,64,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.732260704040527,8.765814781188965,1024,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.381668090820312,8.776738166809082,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.76720142364502,8.784239768981934,1024,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.68041706085205,8.784638404846191,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.607929229736328,8.787131309509277,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.505789756774902,8.818747520446777,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.653615951538086,8.820403099060059,64,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.720664978027344,8.821558952331543,128,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.56850528717041,8.827749252319336,32,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.743329048156738,8.837251663208008,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.647397994995117,8.85122013092041,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.694722175598145,8.858346939086914,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.768572807312012,8.901676177978516,64,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.557364463806152,8.90174674987793,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.742406845092773,8.9237060546875,64,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.602344512939453,8.926355361938477,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.592591285705566,8.927164077758789,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.84854507446289,8.928483963012695,64,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.91966724395752,8.940996170043945,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.183046340942383,8.941240310668945,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.882190704345703,8.966251373291016,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.785385131835938,8.977376937866211,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.330377578735352,8.978228569030762,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.954370498657227,9.01382827758789,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.89930248260498,9.019193649291992,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.977375984191895,9.021095275878906,128,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.71599292755127,9.042549133300781,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.763726234436035,9.049020767211914,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.023626327514648,9.04902458190918,128,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.349294662475586,9.049699783325195,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.738800048828125,9.068429946899414,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.715326309204102,9.077648162841797,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.804119110107422,9.07817268371582,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.911761283874512,9.088367462158203,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.856945037841797,9.089083671569824,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.99850845336914,9.109912872314453,256,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.897455215454102,9.127907752990723,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.193368911743164,9.129883766174316,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.082500457763672,9.131665229797363,512,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.777519226074219,9.132155418395996,64,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.983648300170898,9.133293151855469,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.087221145629883,9.137922286987305,64,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.066579818725586,9.15049934387207,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,7.849321365356445,9.15454387664795,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.90462875366211,9.175135612487793,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.234190940856934,9.19836139678955,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.179671287536621,9.206148147583008,512,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.20236587524414,9.232783317565918,1024,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.572490692138672,9.242055892944336,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.42723274230957,9.275955200195312,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.11790943145752,9.288069725036621,64,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.628561019897461,9.301608085632324,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.224056243896484,9.304668426513672,128,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.310431480407715,9.308124542236328,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.222314834594727,9.314019203186035,128,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.789676666259766,9.317954063415527,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.029980659484863,9.32832145690918,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.269643783569336,9.341338157653809,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.253375053405762,9.342670440673828,256,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.305599212646484,9.367899894714355,128,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.322664260864258,9.385091781616211,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.069918632507324,9.393712043762207,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.219192504882812,9.408153533935547,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.501029968261719,9.42259407043457,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.868896484375,9.424211502075195,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,8.218597412109375,9.433110237121582,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.365230560302734,9.445422172546387,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.279054641723633,9.464506149291992,32,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.85032844543457,9.472796440124512,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.288748741149902,9.483330726623535,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.210210800170898,9.498652458190918,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.205951690673828,9.508437156677246,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.42802906036377,9.515762329101562,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.273702621459961,9.517884254455566,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.466996192932129,9.518632888793945,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.466114044189453,9.52441692352295,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.477230072021484,9.524678230285645,512,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.501368522644043,9.526391983032227,1024,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.558448791503906,9.53634262084961,128,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.515946388244629,9.555817604064941,512,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.333917617797852,9.559431076049805,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.824801445007324,9.585795402526855,16,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.531234741210938,9.608678817749023,64,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.398836135864258,9.629864692687988,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.535058975219727,9.638864517211914,32,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.4274320602417,9.643023490905762,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.660160064697266,9.65951919555664,128,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.604558944702148,9.672443389892578,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.54846477508545,9.679322242736816,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.641536712646484,9.684951782226562,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.022624969482422,9.710227012634277,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.884328842163086,9.711217880249023,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.579370498657227,9.720827102661133,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.48962688446045,9.726826667785645,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.609204292297363,9.743330955505371,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.731040954589844,9.747962951660156,512,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.258085250854492,9.75087833404541,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.552078247070312,9.763215065002441,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.951395988464355,9.777732849121094,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.733323097229004,9.782452583312988,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.112113952636719,9.801717758178711,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.757207870483398,9.826488494873047,512,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.48996639251709,9.830703735351562,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,8.984273910522461,9.832498550415039,16,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.437919616699219,9.838500022888184,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.23582935333252,9.841249465942383,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.77547836303711,9.845982551574707,256,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.779781341552734,9.870819091796875,512,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.867379188537598,9.874917030334473,256,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.372272491455078,9.88046932220459,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.28343391418457,9.918340682983398,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.199329376220703,9.923734664916992,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.487749099731445,9.925540924072266,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.40301513671875,9.930031776428223,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.574176788330078,9.940217971801758,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.874242782592773,9.9446439743042,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.245596885681152,9.97537612915039,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.465322494506836,9.975807189941406,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.802924156188965,9.986328125,64,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.292667388916016,9.99055004119873,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.97758960723877,9.998229026794434,512,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.969127655029297,9.999265670776367,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.892826080322266,10.007774353027344,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.26081657409668,10.015767097473145,16,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.985790252685547,10.02377700805664,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.337242126464844,10.040210723876953,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.849888801574707,10.048282623291016,64,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.901285171508789,10.049076080322266,64,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.011672973632812,10.050189971923828,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.684046745300293,10.057564735412598,32,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.023326873779297,10.058920860290527,256,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.175914764404297,10.06898307800293,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.3789644241333,10.070953369140625,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.827997207641602,10.074686050415039,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.834114074707031,10.089366912841797,32,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.993330955505371,10.092903137207031,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.071882247924805,10.123617172241211,256,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.894142150878906,10.127809524536133,64,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.510885238647461,10.142313003540039,16,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.0150728225708,10.147214889526367,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.958145141601562,10.147236824035645,64,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.057415008544922,10.14972972869873,32,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.006889343261719,10.153013229370117,256,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.431754112243652,10.167176246643066,16,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.058691024780273,10.174309730529785,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.093694686889648,10.192075729370117,256,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.212259292602539,10.215821266174316,64,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.091209411621094,10.228260040283203,32,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.19236946105957,10.240633010864258,512,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.254596710205078,10.250730514526367,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.191019058227539,10.25309944152832,32,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.955655097961426,10.253151893615723,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.23213005065918,10.268880844116211,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.160689353942871,10.271600723266602,128,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.243179321289062,10.282134056091309,64,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.20329475402832,10.28740119934082,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.544626235961914,10.291093826293945,16,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.75012493133545,10.293279647827148,16,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.269233703613281,10.307875633239746,1024,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.009442329406738,10.310752868652344,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.862332344055176,10.311933517456055,64,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.672070503234863,10.324033737182617,32,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.257248878479004,10.34132194519043,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,9.871682167053223,10.344595909118652,16,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.15097427368164,10.353833198547363,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,10.067911148071289,10.38252067565918,64,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,9.660298347473145,10.409172058105469,16,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,10.21800422668457,10.426447868347168,32,8,1,projectile
